,Comment_id,Post_id,Author,Date,Comment_Content,Net_Likes,Reply_id
354,2954865,"35    35
Name: Unnamed: 0, dtype: int64",94195,"Jan 25, 2021",If I try to enter details in the timer it is never successful and no “now” option,0,0.0
355,2954867,"35    35
Name: Unnamed: 0, dtype: int64",85590,"Jan 25, 2021",Do you have this menu bar with the fan icon?,0,0.0
356,2954914,"35    35
Name: Unnamed: 0, dtype: int64",94195,"Jan 25, 2021","...

No, all I have is lock unlock and headlight symbols!",0,2954867.0
357,2954924,"35    35
Name: Unnamed: 0, dtype: int64",85590,"Jan 25, 2021",That looks like the old Mini connected app. Have you also got the new App?,0,0.0
358,2954956,"35    35
Name: Unnamed: 0, dtype: int64",94195,"Jan 25, 2021",I have tried both. Including deleting and reinstalling,0,0.0
359,2954962,"35    35
Name: Unnamed: 0, dtype: int64",94195,"Jan 25, 2021",Steve- are you on Android or iPhone?,0,0.0
360,2955115,"35    35
Name: Unnamed: 0, dtype: int64",35321,"Jan 25, 2021",I have a Mini Cooper SE and a Mini Countryman petrol. In app I can switch between the 2 and both have a button to click for climatise now. In the electric mini this warms the car up in winter. In the petrol Mini it will only set the fans going but no warming. I'm not sure if PHEV allows heating with climate initiated remotely but someone will know!,0,0.0
361,2902404,"36    36
Name: Unnamed: 0, dtype: int64",80698,"Oct 12, 2020","It's a ~30kWh battery isn't it? That sounds about right going by what I can get out of a Nissan LEAF which has about the same battery capacity. 

Range will improve a little in the summer with dry roads, less wind, and no need for the heating. Likewise as we go into winter your range will get worse with wind and rain/ice, cold temperatures and the use of the heater. 

Obviously make full use of regenerative braking and plan ahead to help maximise your range. Take it easy by accelerating gently and dropping your speed a little on the motorway. Use the preconditioning feature where possible while plugged in. Set your heater to a comfortable temperature rather than hot. Make sure the tyres are at the correct pressure. These will all also help out trying to go a little further between charges.",2,0.0
362,2902576,"36    36
Name: Unnamed: 0, dtype: int64",84466,"Oct 12, 2020","Oh, and cut your speed. 5 MPH lower speed on fast roads will give you 10% greater range. Or just accept the lower range? ",0,0.0
363,2902616,"36    36
Name: Unnamed: 0, dtype: int64",92591,"Oct 12, 2020","Thanks, this al helps. For 90% of journeys this range is fine, and I love the performance of the car.",0,0.0
364,2902624,"36    36
Name: Unnamed: 0, dtype: int64",530,"Oct 12, 2020","1 mile per % easy to remember  , 12 days so far and furthest I have been is 91 miles and I had 23% battery left.",0,0.0
365,2903073,"36    36
Name: Unnamed: 0, dtype: int64",35321,"Oct 13, 2020",You should easily get 4 miles/KWH in the Mini with fun driving and normal mode. This equates to around 120 miles. I suspect most drivers are getting this sort of range? I know I am?,2,0.0
366,2908279,"36    36
Name: Unnamed: 0, dtype: int64",86970,"Oct 24, 2020","I think it is quite dependent on terrain and distance driven. We live in hilly West Yorks and most of our trips are short 5-8 miles and in summer we were getting around 100 miles range and currently it is nearer 90. Most of this driving is just pottering around and we use high regeneration. If we do longer journeys we find the range holds up better, but I think this is because the roads driven are less hilly then. 

To be honest I was expecting this sort of mileage and it is not a problem for us, as it still gives us around a week's driving out of a charge. When we are on a fun road we make use of the car's potential, normally in Sport mode, and range will drop more as you would expect, but again not a problem.

Had the car 7 months now and it still ticks all the boxes for us.",2,0.0
367,2914581,"36    36
Name: Unnamed: 0, dtype: int64",92886,"Nov 6, 2020","Just wanted to add that as the colder weather kicks in we will all see a reduction, this will be the first winter for the Mini EV and it will be interesting to see what ranges people get.

I am seeing 110-115 at the moment, and that is with preconditioning (which I love!) before my daily commute. I drive it in mid mode (might drop it to Green for the winter to see if that helps).

Such a great car to drive, makes me smile every time ",2,0.0
368,2948611,"36    36
Name: Unnamed: 0, dtype: int64",93999,"Jan 13, 2021","Just discovered this web site having taken delivery of a new Mini E Level 2 a couple of days before Christmas. Love driving the Mini so much (600 miles so far shuttling between work and dependant parents despite Lockdown) so that our 20 plate Volvo XC40 hasn't turned a wheel since Christmas.

We only manage 96 miles (on the dash) following a full charge which is a bit disappointing, but I realise its winter and my driving style is somewhat spirited, after all thats why I bought the Mini. I suspect I would actually get slightly more than 96 miles but haven't run the battery down to less than 15% to find out.

Just looking at installing a Project EV home charger and changing my electric supplier (Octopus?). Long term plan is to get Solar installed with a home wall battery to reduce electric bills and to do my bit for the environment. ",0,0.0
369,2948876,"36    36
Name: Unnamed: 0, dtype: int64",37801,"Jan 13, 2021","Mini Guess-o-meter is very pessimistic. You should manage at least 120 miles on a full charge. Carwow drove one to empty and it went 154 miles. Sat on 0 for quite a while too! Australian car reviewer got similar range.





",0,0.0
370,2948985,"36    36
Name: Unnamed: 0, dtype: int64",14321,"Jan 13, 2021","...

This message proves that electric vehicle ownership will do absolutely nothing ""for the environment"". What would do something would be to NOT drive a car 600 miles in lockdown. Getting rid of one of the two cars. Worrying more about why you are driving so much and figureing out how to drive MUCH less rather than what range your child slave-labour battery can produce.",0,2948611.0
371,2949083,"36    36
Name: Unnamed: 0, dtype: int64",22529,"Jan 14, 2021","...

It will help, he's using the mini instead of the volvo. That's what most of us are doing.
If I could retire and not need to use the car very much I would, but my life's not like that so I drive an EV. Its cleaner than using fossil fuel. We a major life change we could own one car but were both working in different directions, as well as having children and other things to do, so have separate cars.
That's quite normal.

It's not the best for the environment, but using the mini instead of the volvo is better than buying another new ice.",1,2948985.0
372,2950419,"36    36
Name: Unnamed: 0, dtype: int64",93999,"Jan 16, 2021","...

Well I certainly rattled someones cage. Just to put the record straight the Mini is my wife's car, although I love driving it when I can (shopping runs). She's a NHS nurse and local volunteer, helping those that have been shielding. I'm proud to say she's been doing her bit. She is also primary carer for her mother (84) who has dementia and her step father (87) who has mobility issues. They live 30 miles away and are in need of regular visits and haven't left their house since March. 100% of the 600 miles has been for essential use. The Volvo was bought primarily as my vehicle (I mainly work from home) and to pull our caravan. It was bought prior to Covid and I looked into EV's but couldn't find one in my price range that could pull my caravan. I consciously went for a petrol instead of a diesel despite the lower torque and mpg, as it was environmentally the correct thing to do. Being sensible, we haven't towed the caravan since getting the Volvo. Overall I think we are doing our fair share for both the environment and pandemic.",5,2948985.0
373,2945659,"37    37
Name: Unnamed: 0, dtype: int64",84466,"Jan 7, 2021","Silicone/rubber grease all around the seal on the charge port rubbers will help, likewise some light silicone spray into the charge point locking mechanism to prevent it freezing.
But to be honest I'd threaten to reject the car as faulty and give the dealer a week to resolve the issues. That'll focus their minds and get you an appointment quickly.",0,0.0
374,2904760,"38    38
Name: Unnamed: 0, dtype: int64",92652,"Oct 17, 2020","I'm in exactly the same position. I've just ordered a Mini and should get it around Christmas time. I'm now debating whether to go with OVO EV Everywhere or would I be better off with Octopus? There are not many Polar chargers where I live which is not very helpful. I was with Tonik Energy until last week when they went t*ts up. It looks like I'm being moved to Scottish Power so when that's sorted I can make the move the to a supplier of my choice!
Any information or advice on what to do next would be greatly received. The 5000 free miles is tempting for the first year with OVO but I would need to change to an Economy 7 tariff to gain the full benefit.",0,0.0
375,2904797,"38    38
Name: Unnamed: 0, dtype: int64",35321,"Oct 17, 2020",I made the plunge and switched to Ovo. Seemed to go very smoothly and updated at every step. Website works which is more than British Gas website and app which hasn't worked at all for me in the last 10 years. The 5000 free miles comes as £11 refund each month. The Polar Plus fob came within 2 days of signing up. Where I live all the chargers are CYC (Northumberland and Tyne&Wear) and are free but the Polar card does activate them which is better than the unreliable app. I've never seen a Polar charger in the wild but I guess they are out there.,0,0.0
376,2904956,"38    38
Name: Unnamed: 0, dtype: int64",92652,"Oct 17, 2020","So you decided against Octopus then in spite of Polar chargers being thin on the ground like here in North Lincolnshire. What were the deciding factors for you? Are you on Economy 7?
How are you getting on with the Mini?",0,0.0
377,2905062,"38    38
Name: Unnamed: 0, dtype: int64",35321,"Oct 18, 2020","It's quite possible Octopus might have been cheaper, I don't have an Economy 7 meter, just some generation of Smart meter, I'm not sure. I liked the £20 annual saving for a CYC card and the fact that I might in future get good use out of a Polar card given that the network is expanding and includes ChargeYourCar and BP Chargemaster networks as well, travel outside of Northumberland and paid for charging points will appear! I'm also pretty sure the free charging in the area will eventually end (I think it was some agreement between the local councils and CYC).
Love the Mini, fantastic car. I've owned 2 previous petrol Mini Cooper S before, the electric is another league in performance. It's just so nippy! Haven't done any >120 mile journeys where I would need to plan stops but may never happen.",0,0.0
378,2905093,"38    38
Name: Unnamed: 0, dtype: int64",92652,"Oct 18, 2020","Thanks for that, I didn't know about the CYC chargers. I think same as you I will give EVO a go for a couple of years. I need to get a smart meter fitted to to take car of the off peak element.
We had an overnight Mini test drive last week and got on very well with it. For the first half hour of the drive the range with max regen was actually going up! It was a fun car to drive and we really enjoyed the one pedal driving. The lights were also very good for country road driving. We've not had a Mini before but always fancied one so i thought this would be a good toe in the water to try out electric driving. My wife wanted a Peugeot E208 but I've talked her out of it! The Peugeot was a good car to drive but I thought the Mini was much more fun and felt quite special to be in. We just need a build date now and a VIN number before the OVO December 31st deadline for the Mini offer. 
Thanks again for your input.
Geoff",0,0.0
379,2937047,"38    38
Name: Unnamed: 0, dtype: int64",92652,"Dec 19, 2020",How are you finding OVO?,0,0.0
380,2937103,"38    38
Name: Unnamed: 0, dtype: int64",35321,"Dec 19, 2020","...

Fine so far. Website and app easy to use. The 5000 free miles is added as credit of £11 each month. Polar charging fob arrived within a day of making a Polar account linked with energy account. There is a mistake on my first bill - they've mistyped my opening electric meter reading by 500 KWH against my favour and taken a month so far with no resolution. I'm hoping it does eventually get resolved.",0,2937047.0
381,2937404,"38    38
Name: Unnamed: 0, dtype: int64",92652,"Dec 20, 2020","Good to hear it's going well apart from the cock up with your first bill! 
My car is not due until the new year so I'm going to miss the £11 per month offer. As there are no Polar chargers around here either I'm giving Octopus Tracker a go until I get my smart meters fitted. I'm into my second week now and so far I'm impressed. Communications have been excellent, just need the smart meters fitting now.",0,0.0
382,2913969,"40    40
Name: Unnamed: 0, dtype: int64",90588,"Nov 5, 2020","Here's a sticker from an Australian MINI Cooper SE that indicates their position on the matter.






",0,0.0
383,2913987,"40    40
Name: Unnamed: 0, dtype: int64",92886,"Nov 5, 2020","Thanks for the post, sadly that doesnt help me. The diagram relates to using a baby seat in the front and turning off the airbag if you have the seat facing backwards, but thank you for taking the time to respond.",0,0.0
384,2914550,"40    40
Name: Unnamed: 0, dtype: int64",90588,"Nov 6, 2020","I really appreciate MINI Cooper's confining side bolsters when I'm invoking side G forces, but they do make designing a booster seat to fit them tricky. Check out Jalopnik's photos of a booster seat in a 2016 Miata. The photos seem to show what you want, but I don't know if the author of this 2016 article can still be reached to learn the brand of booster seat he had.",0,0.0
385,2914577,"40    40
Name: Unnamed: 0, dtype: int64",92886,"Nov 6, 2020","Hi,

Thanks again for replying, but sadly that doesn't help either.

After a good bit of research yesterday I found that if the base of the booster seat is more than 36cm wide it will not fit correctly. The original one we had was 44cm wide and thus would not sit level in the seat. As luck would have it I was able to get a 36cm wide booster seat from Amazon, which fits perfectly. Now, its not a great booster seat, lacks some of the safety features you may need for younger/smaller children, but as luck would have it, it fits our child perfectly.

I also discovered, that at some point in the past MINI actually had their own range of car seats specifically for the mini! Oddly they do not seem to do them anymore.

But question answered ",1,0.0
386,2875357,"41    41
Name: Unnamed: 0, dtype: int64",35321,"Aug 25, 2020",I'd guess no chance at discount from list price this year as more orders than they can fulfil. As always some chance of negotiating extras such as paint protection or one of their insurances with dealers.,0,0.0
387,2876453,"41    41
Name: Unnamed: 0, dtype: int64",85590,"Aug 27, 2020","...

So what do you reckon the background is to this story ? ICE / Export demand falloff?









BMW Mini Oxford car plant set for hundreds of job losses


The number of shifts is to be reduced because of a ""substantial"" fall in customer demand.



www.bbc.com



",0,2875357.0
388,2876478,"41    41
Name: Unnamed: 0, dtype: int64",35321,"Aug 27, 2020",Yes story surprised me greatly given that waiting time for an SE is many months and my local Mini dealer has never been busier with new car sales since reopening post lockdown. I can only guess a cost saving measure that was pre-planned but accelerated by Covid.,0,0.0
389,2908496,"41    41
Name: Unnamed: 0, dtype: int64",91335,"Oct 25, 2020","There’s a 1st on autotrader for 34680 which is £4800 including the grant so maybe it’ll filter down to series model very soon.
No idea whether it’s a bait and switch ad tho.",0,0.0
390,2800476,"42    42
Name: Unnamed: 0, dtype: int64",86970,"Mar 15, 2020","Nice, thanks for posting, 

Shows Mini really have managed to keep the handling of the ICE Cooper S, which to my mind makes this car pretty unique, as all other ""reasonably"" priced EVs are not really that fun to drive. 

On a full size track the top speed of the Electric would have caused it to lose, but given that on the road I try to keep within the speed limit a car that handles like this on fun twisty roads is perfect, particularly as it can also happily bumble around town the rest of the time and save money on fuel.

Looking forward to finding out for myself though.",0,0.0
391,2867878,"42    42
Name: Unnamed: 0, dtype: int64",90331,"Aug 10, 2020",It is as fun On the road as my previous petrol mini if not more fun due to that front end acceleration,0,0.0
392,2908281,"42    42
Name: Unnamed: 0, dtype: int64",86970,"Oct 24, 2020","Yes I have a Cooper S Coupe previously and top end is no where near a fast, but 0-30/40 is far faster and in reality on the road this is far more relevant. Been driving our for around 7 months now and still love it as much as the day we picked it up.",0,0.0
393,372697,"43    43
Name: Unnamed: 0, dtype: int64",71,"Oct 28, 2016","I guess there is a market but I would imagine most Mini are only driven short distance so surely a BEV would have been a better solution? BMW tested a BEV model with a few leased in California.

In most countries it will be competing against the Ampera-e and I know what I would prefer 

Edit: 87 HP in EV mode - yawn ",2,0.0
394,372703,"43    43
Name: Unnamed: 0, dtype: int64",91,"Oct 28, 2016","There were also BEV Minis tested on the US East Coast, the UK and Germany.",0,0.0
395,372705,"43    43
Name: Unnamed: 0, dtype: int64",4218,"Oct 28, 2016","...

Yes it's a bit low, but it gives the Countryman S E the fastest 0-60 time of 6.8 seconds in the range when in dual drive mode.",0,372697.0
396,372709,"43    43
Name: Unnamed: 0, dtype: int64",1016,"Oct 28, 2016",ICE front and electric rear is like the Citroën DS5 (non plus-in) Hybrid,0,0.0
397,372716,"43    43
Name: Unnamed: 0, dtype: int64",6652,"Oct 28, 2016","That drive train setup is the same as the 2 Series Active Tourer, the 225XE?

It's basically a detuned version of the BMW i8 setup.",1,0.0
398,372740,"43    43
Name: Unnamed: 0, dtype: int64",4218,"Oct 28, 2016","...

The BMW 225XE can only do 55mph in electric mode (a deal breaker for me) but the Countryman can do 77mph, so something is different. 

The BMW i8 is electric at the front and ICE at the back.",0,372716.0
399,372748,"43    43
Name: Unnamed: 0, dtype: int64",1316,"Oct 28, 2016",A range of 'up to 24 miles' is woeful. So 15-20 realistic. Unless a plug in has a range of 35 miles (average daily commute) it just seems pointless.,5,0.0
400,372751,"43    43
Name: Unnamed: 0, dtype: int64",6652,"Oct 28, 2016","...

I know you started this thread because the other one contained inaccuracies, but it's incorrect to state that the 225XE can only do 55mph in electric mode, the 225XE also has MAX eDRIVE and can do the same 77mph as the Countryman.

Check the BMW website under MAX eDrive mode;

BMW 2 Series iPerformance Active Tourer : Introduction

You had me checking my sanity, I test drove one a while back and felt sure it was quicker than 55mph in all electric mode.

Also, it is the same concept as the i8, just turned around 180 degrees.

There isn't much new in the world, never mind in BMWs EV range!",1,372740.0
401,372758,"43    43
Name: Unnamed: 0, dtype: int64",6652,"Oct 28, 2016","...

If you only need a car to do 35 miles a day, then just about any BEV from any era will manage that.

PHEVs will cut your petrol usage by about a third on any long journey. I've posted before that my GTE will do at least 30-50 electric miles for every 100-150 driven. 50 electric miles a day doesn't sound so bad does it, and still better than 100% petrol or diesel. 

I couldn't do 100-150 miles in my old i3 without stopping to recharge or using the REX. 50-75 miles each way isn't an unusual commute for a lot of people these days, and 150 a day is nothing for 'Gareth Cheeseman, photocopier salesman'. 

PHEVs have a place in the world.",1,372748.0
402,372759,"43    43
Name: Unnamed: 0, dtype: int64",71,"Oct 28, 2016","...

2011 saw the Peugeot 3008 use same idea but also not plugin. 

Peugeot 3008 Hybrid4 review

Do we know luggage space in PHEV MINI?",0,372709.0
403,372762,"43    43
Name: Unnamed: 0, dtype: int64",71,"Oct 28, 2016","...

Outside of UK, an Ampera-e (Bolt) does same 0-60 with no need to burn dinofuel.",1,372705.0
404,372765,"43    43
Name: Unnamed: 0, dtype: int64",4218,"Oct 28, 2016","...

The luggage compartment volume is 17.6 cubic feet and can be extended as required to a total of 47.6 cubic feet. That's 498 litres to 1348 litres.",0,372759.0
405,372771,"43    43
Name: Unnamed: 0, dtype: int64",71,"Oct 28, 2016","...

If you have converted US specs that doesn't help compare with EU models as they are measured differently. Bolt has 17 cu ft (US spec) so just as big though.",0,372765.0
406,372772,"43    43
Name: Unnamed: 0, dtype: int64",71,"Oct 28, 2016","...

Based on reports from GTE owners it is clear that someone mainly doing long journeys would be better off with a (cheaper?) GTD. Same story with Outlander, which Mitsubishi made clear when they launched the PHEV.

Edit: With lower grant and expected worse residuals the GTE has a very narrow value case for a private buyer (20 mile commute) and the MINI will be same. Lower BIK makes either a sensible company car. Of course Eco warriors may be prepared to pay more for the greener image.",0,372758.0
407,372779,"43    43
Name: Unnamed: 0, dtype: int64",4218,"Oct 28, 2016","...

I'll agree you are correct. Will you agree to stop mentioning the Ampera in every other post?",0,372771.0
408,372782,"43    43
Name: Unnamed: 0, dtype: int64",467,"Oct 28, 2016","Something that never seems to get mentioned is the requirement on most PHEV's apart from the Volt/Ampera to start the ICE when higher acceleration is required.

Surely if the engine is cold you don't want to go to full power immediately and I doubt the CAT will be working when cold either so the stop/start regime of a cold engine being brought in for occasional use can only increase pollution and cause premature wear.

Would the @donald concur?",1,0.0
409,372796,"43    43
Name: Unnamed: 0, dtype: int64",71,"Oct 28, 2016","...

But I am still upset we won't get the Ampera-e in UK and too small for us in USA ",0,372779.0
410,372828,"43    43
Name: Unnamed: 0, dtype: int64",1439,"Oct 28, 2016","...

I do, and often I proffer the distinction between a ""REx/EREV"" and a ""plug-in electrified ICE"" by whether its performance envelope is delivered on electric only. If it has to use the engine, it isn't really an 'electric car' it's a fuel powered car that uses an electric transmission.

It makes a world of difference being able to use the car in its 'normal' mode and never having to hear the engine until the battery energy is all gone.",2,372782.0
411,372829,"43    43
Name: Unnamed: 0, dtype: int64",6652,"Oct 28, 2016","...

Whilst I wouldn't ever describe myself as an 'eco warrior', there's no doubt that I was prepared to pay (using my own money) for a car that didn't just have a greener 'image' but one that is genuinely more economical than an equivalent size and power petrol car. 

I struggled to hit 50mpg in my similarly sized and powered BMW 120d unless I drove like a saint. 

I would not have purchased a GTD-E, should one have existed, not only because of the diesel emissions issue but also that such a beast would be even heavier than the GTE, given the weight of the diesel lump. 

We all make choices as to what we drive for all sorts of reasons, and let's not forget that every vehicle has a pollution and resources penalty, even BEVs. 

I really don't understand the outcry every time a new PHEV is launched though, where is the disdain for the dozens of ICE cars launched every year?",3,372772.0
412,372850,"43    43
Name: Unnamed: 0, dtype: int64",1185,"Oct 28, 2016","...

I'm assuming that average commute distance is round trip? In which case if the user had charging at both end (ooh er!) then this PHEV could be an excellent solution.

I agree more battery range would be desirable, but 20 miles is better than nothing and 20 less ICE miles.


Sent from my iPhone using Tapatalk",1,372748.0
413,372870,"43    43
Name: Unnamed: 0, dtype: int64",5630,"Oct 28, 2016","...

",1,372748.0
414,372874,"43    43
Name: Unnamed: 0, dtype: int64",6652,"Oct 28, 2016","...

It's even better than that though, go 75 miles and you'll likely get 25-30 electric miles, drive 100 miles and you'll probably get 35-40 electric miles. 

The EV only range is just one part of the car, used as a hybrid (which it is) it makes even more sense. 

What doesn't make any sense is buying one as a 100% electric car, there are better options for that even if you're only driving 20 miles a day. What's the point in dragging an engine around just for the odd trip? 

I've been very impressed by how my PHEV harvests otherwise wasted ICE energy and braking effort, and puts it back into the drivetrain. It all adds up.",1,372850.0
415,373069,"43    43
Name: Unnamed: 0, dtype: int64",71,"Oct 29, 2016","...

I applaud you for doing that and reducing local emissions. 

The point I was making was that for a lot of private owners the total 3 year cost of running a GTE will be more than a GTD. A few drivers who mainly drive in EV mode may save a few quid. Others may be happy to keep car longer to save money, but people who buy new cars generally don't do that.

I believe most sales of new PHEVs are to company car drivers. Be interesting to see stats. When I bought my first (expensive) Ampera it would have cost more as a private car over 3 years than the Lexus I also looked at. To reduce costs I purchased it (and replacement) through my company. 

A friend of mine is a perfect candidate for a PHEV as he could commute to work on EV and does very little other driving. Instead he gets the bus (exercise walking) and has just bought a new diesel Tiguan. I guess that is ""greener""?",0,372829.0
416,373200,"43    43
Name: Unnamed: 0, dtype: int64",5630,"Oct 29, 2016","...

",0,373069.0
417,373254,"43    43
Name: Unnamed: 0, dtype: int64",4218,"Oct 29, 2016","All this BEV vs PHEV stuff is pretty irritating, and off topic.",0,0.0
418,373287,"43    43
Name: Unnamed: 0, dtype: int64",4218,"Oct 29, 2016","...

I was looking at some guesses which were obviously wrong. There is a guy at MotoringFile who gets some very early information from BMW and MINI.

The good news is that the Countryman and 225XE are better than I thought they were. I'm getting a nice list of potential BEVs and PHEVs for my next car in a years time.",1,372751.0
419,373325,"43    43
Name: Unnamed: 0, dtype: int64",2680,"Oct 29, 2016",It seems that everyone has overlooked a critical factor here: it looks like an angry pig on stilts. If it ran on air I would drive one - but I'd have to approach it walking backwards. It's horrendous.,3,0.0
420,373353,"43    43
Name: Unnamed: 0, dtype: int64",4218,"Oct 30, 2016","...

I agree it isn't pretty. I actually prefer the Clubman but MINI appear to have cancelled plans to do a Hybrid. I don't much like the BMW 225XE either; the concept for the Active Tourer looked amazing but the end product just doesn't look right.",0,373325.0
421,373366,"43    43
Name: Unnamed: 0, dtype: int64",2680,"Oct 30, 2016","...

Yes, that's an unpleasant looking car as well - but at least it is only ill proportioned, and not actively repulsive.",0,373353.0
422,379244,"43    43
Name: Unnamed: 0, dtype: int64",3174,"Nov 11, 2016",Is there a release date for this car as my wife would like to buy one?,0,0.0
423,379337,"43    43
Name: Unnamed: 0, dtype: int64",4218,"Nov 11, 2016","...

My guess would be March 2017 for the first deliveries. Your MINI dealer would be happy to take a deposit and place an order for you.",0,379244.0
424,384381,"43    43
Name: Unnamed: 0, dtype: int64",4218,"Nov 24, 2016","...

Now I've watched a few 'on the road' videos, I like the look of the Countryman more! There is a BMW Active Tourer parked just up the street from me, and the more I see it, the less I like it.





",0,0.0
425,386800,"43    43
Name: Unnamed: 0, dtype: int64",6153,"Nov 30, 2016","...

March 2017 is the estimate for the rest of the range, the SE is expected in the summer (closer to June/July).

Just from my perspective, I'm intrigued by the SE, primarily because it looks like it might actually be the car I wanted my current (Auris hybrid) to be. Specifically, it should have the electric capacity to lower my (not inconsiderable) fuel bills, and the tech side of the Minis is good for integration, and for some of the gamification features.

I'll be following it, and waiting for word on pricing and availability.",1,379337.0
426,386810,"43    43
Name: Unnamed: 0, dtype: int64",4218,"Nov 30, 2016","...

It won't be cheap, especially with a few nice options on it. Mine would be a lease.",0,386800.0
427,387305,"43    43
Name: Unnamed: 0, dtype: int64",6153,"Dec 1, 2016","...

I'd agree for the OTR price, but I've seen the pricing go a bit ... wonky with Minis and leases/PCPs. GF had one that knocked about £50/month off the £170/month when she added on a tech pack.

The Mini residual value numbers seem to be more than slightly out of the ordinary for cars in their class.

I've just finished the plan for my current car, so I'll probably stick the equivalent away somewhere and see where things sit next year. One way or another, I think I'll probably end up switching in the next 18 months, it's just a matter of what I go to.

I do like the Mini design, and the Countryman has the size to make it useful for the occasional times it's needed (lugging large things around, or visits with the niblings).",0,0.0
428,387348,"43    43
Name: Unnamed: 0, dtype: int64",4218,"Dec 1, 2016","...

There is a strange self fulfilling prophecy which say that if you don't specify the Chilli Pack (for example) your MINI won't have a great residual value. I'm not a fan of massive wheels so I try to avoid such options. However, a Countryman with Chilli and Tech Pack would be nice.",0,387305.0
429,387461,"43    43
Name: Unnamed: 0, dtype: int64",71,"Dec 1, 2016","...

I suspect the PHEV will have worse residuals due to general apathy and FUD in used car market...",0,387305.0
430,1028833,"43    43
Name: Unnamed: 0, dtype: int64",4218,"Jul 2, 2017","Well, it's been launched. Anyone driven one yet?",0,0.0
431,1034121,"43    43
Name: Unnamed: 0, dtype: int64",4666,"Jul 4, 2017","So, anyone driven it yet? I have the GTE and it suits my needs perfectly - drive mainly on electric but have the ability to commute at least once a week anywhere from 90 miles to 350 miles in a day. 
And yes, i've driven the Ampera and that was the car that sold me on the PHEV but is the mini better than the GTE. And yes I do use the Motorway in pure electric mode so it needs to be able to shift",0,0.0
432,1034713,"43    43
Name: Unnamed: 0, dtype: int64",4218,"Jul 4, 2017","...

The range of the Countryman is less than the GTE. I might actually ring around the local dealers and see if they have a demonstrator.",0,1034121.0
433,1035689,"43    43
Name: Unnamed: 0, dtype: int64",1936,"Jul 4, 2017","Its an interesting car but I wonder if its come to the party a little late. Had it existed, I would have seriously considered it when I ordered my E-tron 33 months ago and the 4WD option might have tipped it for me. But now with cheaper 200 Mile+ BEV's around the corner I cannot see me getting another PHEV.",1,0.0
434,1035841,"43    43
Name: Unnamed: 0, dtype: int64",19113,"Jul 4, 2017","I've had several MINIs and was very keen on this car. It's a shame that BMW chose the countryman to put this technology in rather than the clubman or preferably the 3 door MINI.

My issue with the countryman is
1) The name
2) it's not made in the U.K.
3) it's ugly
4) it's very expensive even on lease
5) it's range is nothing special

In the end I opted to get a LEAF on PCP. I'm hoping that when the PCP ends they'll be more choice from MINI. However they've already made it clear that they won't be building electric cars in the U.K. At least my LEAF is from Sunderland",0,0.0
435,1036193,"43    43
Name: Unnamed: 0, dtype: int64",4218,"Jul 4, 2017","...

Has anyone got any business lease quotes?",0,1035841.0
436,1038385,"43    43
Name: Unnamed: 0, dtype: int64",6586,"Jul 5, 2017","My first post but I have been lurking here for a while - I've ordered one as a company car purely as the lease costs worked out considerably cheaper than the BMW 225XE equivelent - I really liked the BMW professional media setup etc - I'm not a fan of mini's but having driven one, I think it will work out ok for my needs.",1,0.0
437,1038761,"43    43
Name: Unnamed: 0, dtype: int64",6586,"Jul 5, 2017","...

Yes - obviously very similar to the 225XE but it felt (to me) a little more spacious in the cabin. I was looking for something a little larger than my Golf GTD. As per my other post, I am not a fan of the looks but the infotainment system is derived from the latest generation of BMW and coupled with the harmon kardon sound system so suits me.

I can't comment if the mini is better than the GTE but it certainly didn't feel sluggish - the power delivery is obviously smoother than my diesel and the petrol engine doesn't sound tinny when pushed - I tested over a variety of dual carriageways and small country roads and it seemed as agile as my GTD. My collegue has a facelift golf GTE so I will get round to having a drive of that - apart from the size, the only thing putting me off the GTE is that you can't order the Dynaudio sound system which I have currently.",0,0.0
438,1050289,"43    43
Name: Unnamed: 0, dtype: int64",30929,"Jul 9, 2017","I’ve also just taken the plunge ordering one of these as my replacement company car. I narrowed the options down to a Merc 350e, BMW 530e and the Mini. I haven’t driven the PHEV variants but have a W205C250 at present so I know the Merc will be comfortable but a little dull. 

The main shoot out was between the Mini and the Beemer (both similarly priced for me on the company list at £180 contribution there or ther abouts. The difference is the beemer would be poverty spec and the mini has the chili tech package and a bunch of other stuff to make it more grown up). 

I had ice variants of the cars for a three day test drive and the winning factor was that the mini made me want to get back out and male excuses to pop somewhere, whilst the beemer just fell a little flat. 

I’m in Southampton and pop back to Swindon every weekend so the combination of ICE and electric / coasting will be a bonus, not to mention the £1,800 a year or so I’ll save in BiK taxation. 

The looks aren’t to everyone’s taste but it’s hard to overlook the combination of sharper drive and decent kit when you have to compromise somewhere down the line for your next three year motor.",0,0.0
439,1050313,"43    43
Name: Unnamed: 0, dtype: int64",71,"Jul 9, 2017","...

By ICE do you mean diesel? If so, I am not sure how that helps you choose which PHEV to have, but I guess they couldn't arrange a test drive of the correct model? Even the boot space will be different!

I can't see someone planning to buy a Zoe being impressed by a dealer who offers a test drive in a Clio diesel ",1,1050289.0
